"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
763009400,37,37202,372020028,"763-0094",0,0,"香川県","カガワケン","丸亀市","マルガメシ","三条町","サンジョウチョウ",,,,,,,,,
763006500,37,37202,372020029,"763-0065",0,0,"香川県","カガワケン","丸亀市","マルガメシ","塩屋町","シオヤチョウ",,,,,,,,,
763002700,37,37202,372020030,"763-0027",0,0,"香川県","カガワケン","丸亀市","マルガメシ","七番丁","シチバンチョウ",,,,,,,,,
763003000,37,37202,372020031,"763-0030",0,0,"香川県","カガワケン","丸亀市","マルガメシ","十番丁","ジュウバンチョウ",,,,,,,,,
763003200,37,37202,372020032,"763-0032",0,0,"香川県","カガワケン","丸亀市","マルガメシ","城西町","ジョウセイチョウ",,,,,,,,,
763001300,37,37202,372020033,"763-0013",0,0,"香川県","カガワケン","丸亀市","マルガメシ","城東町","ジョウトウチョウ",,,,,,,,,
763850200,37,37202,372020033,"763-8502",1,0,"香川県","カガワケン","丸亀市","マルガメシ","城東町","ジョウトウチョウ",,,,,,"香川労災病院","カガワロウサイビヨウイン","城東町３丁目３－１",
763003100,37,37202,372020034,"763-0031",0,0,"香川県","カガワケン","丸亀市","マルガメシ","城南町","ジョウナンチョウ",,,,,,,,,
763006100,37,37202,372020035,"763-0061",0,0,"香川県","カガワケン","丸亀市","マルガメシ","昭和町","ショウワチョウ",,,,,,,,,
763851100,37,37202,372020035,"763-8511",1,0,"香川県","カガワケン","丸亀市","マルガメシ","昭和町","ショウワチョウ",,,,,,"今治造船　（株）　丸亀事業本部","イマバリゾウセン　カブシキガイシヤ　マルガメジギヨウホンブ","昭和町３０",
763002400,37,37202,372020036,"763-0024",0,0,"香川県","カガワケン","丸亀市","マルガメシ","塩飽町","シワクマチ",,,,,,,,,
763005500,37,37202,372020037,"763-0055",0,0,"香川県","カガワケン","丸亀市","マルガメシ","新田町","シンデンチョウ",,,,,,,,,
763006300,37,37202,372020038,"763-0063",0,0,"香川県","カガワケン","丸亀市","マルガメシ","新浜町","シンハマチョウ",,,,,,,,,
763004500,37,37202,372020039,"763-0045",0,0,"香川県","カガワケン","丸亀市","マルガメシ","新町","シンマチ",,,,,,,,,
763000700,37,37202,372020040,"763-0007",0,0,"香川県","カガワケン","丸亀市","マルガメシ","宗古町","ソウコマチ",,,,,,,,,
763007100,37,37202,372020041,"763-0071",0,0,"香川県","カガワケン","丸亀市","マルガメシ","田村町","タムラチョウ",,,,,,,,,
763860300,37,37202,372020041,"763-8603",1,0,"香川県","カガワケン","丸亀市","マルガメシ","田村町","タムラチョウ",,,,,,"富士産業　株式会社","フジサンギヨウ　カブシキガイシヤ","田村町１３０１番地",
763009500,37,37202,372020042,"763-0095",0,0,"香川県","カガワケン","丸亀市","マルガメシ","垂水町","タルミチョウ",,,,,,,,,
763005200,37,37202,372020043,"763-0052",0,0,"香川県","カガワケン","丸亀市","マルガメシ","津森町","ツノモリチョウ",,,,,,,,,
763850700,37,37202,372020043,"763-8507",1,0,"香川県","カガワケン","丸亀市","マルガメシ","津森町","ツノモリチョウ",,,,,,"まるがめ医療センター","マルガメイリヨウセンタ－","津森町２１９",
763011100,37,37202,372020044,"763-0111",0,0,"香川県","カガワケン","丸亀市","マルガメシ","手島町","テシマチョウ",,,,,,,,,
763006600,37,37202,372020045,"763-0066",0,0,"香川県","カガワケン","丸亀市","マルガメシ","天満町","テンマチョウ",,,,,,,,,
763001200,37,37202,372020046,"763-0012",0,0,"香川県","カガワケン","丸亀市","マルガメシ","土居町","ドイチョウ",,,,,,,,,
763004300,37,37202,372020047,"763-0043",0,0,"香川県","カガワケン","丸亀市","マルガメシ","通町","トオリチョウ",,,,,,,,,
763008300,37,37202,372020048,"763-0083",0,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町北","ドキチョウキタ",,,,,,,,,
763851000,37,37202,372020048,"763-8510",1,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町北","ドキチョウキタ",,,,,,"株式会社　カンペ共販四国","カブシキガイシヤ　カンペキヨウハンシコク","土器町北２－８８",
763008100,37,37202,372020049,"763-0081",0,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町西","ドキチョウニシ",,,,,,,,,
763008200,37,37202,372020050,"763-0082",0,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町東","ドキチョウヒガシ",,,,,,,,,
763851800,37,37202,372020050,"763-8518",1,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町東","ドキチョウヒガシ",,,,,,"香川県立　丸亀病院","カガワケンリツ　マルガメビヨウイン","土器町東９丁目２９１",
763850400,37,37202,372020050,"763-8504",1,0,"香川県","カガワケン","丸亀市","マルガメシ","土器町東","ドキチョウヒガシ",,,,,,"四国化成工業　株式会社","シコクカセイコウギヨウ　カブシキガイシヤ","土器町東８丁目５３７－１",
763002100,37,37202,372020051,"763-0021",0,0,"香川県","カガワケン","丸亀市","マルガメシ","富屋町","トミヤマチ",,,,,,,,,
763005400,37,37202,372020052,"763-0054",0,0,"香川県","カガワケン","丸亀市","マルガメシ","中津町","ナカヅチョウ",,,,,,,,,
763850800,37,37202,372020052,"763-8508",1,0,"香川県","カガワケン","丸亀市","マルガメシ","中津町","ナカヅチョウ",,,,,,"大倉工業　株式会社","オオクラコウギヨウ　カブシキガイシヤ","中津町１５１５",
763860500,37,37202,372020052,"763-8605",1,0,"香川県","カガワケン","丸亀市","マルガメシ","中津町","ナカヅチョウ",,,,,,"株式会社　伏見製薬所","カブシキガイシヤ　フシミセイヤクシヨ","中津町１６７６",
763003300,37,37202,372020053,"763-0033",0,0,"香川県","カガワケン","丸亀市","マルガメシ","中府町","ナカブチョウ",,,,,,,,,
763004600,37,37202,372020054,"763-0046",0,0,"香川県","カガワケン","丸亀市","マルガメシ","南条町","ナンジョウマチ",,,,,,,,,
763004100,37,37202,372020055,"763-0041",0,0,"香川県","カガワケン","丸亀市","マルガメシ","西平山町","ニシヒラヤマチョウ",,,,,,,,,
763004700,37,37202,372020056,"763-0047",0,0,"香川県","カガワケン","丸亀市","マルガメシ","西本町","ニシホンマチ",,,,,,,,,
763002800,37,37202,372020057,"763-0028",0,0,"香川県","カガワケン","丸亀市","マルガメシ","八番丁","ハチバンチョウ",,,,,,,,,
763002200,37,37202,372020058,"763-0022",0,0,"香川県","カガワケン","丸亀市","マルガメシ","浜町","ハママチ",,,,,,,,,
763007500,37,37202,372020059,"763-0075",0,0,"香川県","カガワケン","丸亀市","マルガメシ","原田団地","ハラダダンチ",,,,,,,,,
763007400,37,37202,372020060,"763-0074",0,0,"香川県","カガワケン","丸亀市","マルガメシ","原田町","ハラダチョウ",,,,,,,,,
762008400,37,37202,372020061,"762-0084",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町上法軍寺","ハンザンチョウカミホウグンジ",,,,,,,,,
762008200,37,37202,372020062,"762-0082",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町川原","ハンザンチョウカワハラ",,,,,,,,,
762850200,37,37202,372020062,"762-8502",1,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町川原","ハンザンチョウカワハラ",,,,,,"香川シームレス　（株）","カガワシ－ムレス　カブシキガイシヤ","飯山町川原８２５－１",
762851500,37,37202,372020062,"762-8515",1,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町川原","ハンザンチョウカワハラ",,,,,,"飯山市民総合センター","ハンザンシミンソウゴウセンタ－","飯山町川原１１１４－１",
762008600,37,37202,372020063,"762-0086",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町真時","ハンザンチョウサントキ",,,,,,,,,
762008300,37,37202,372020064,"762-0083",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町下法軍寺","ハンザンチョウシモホウグンジ",,,,,,,,,
762008700,37,37202,372020065,"762-0087",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町西坂元","ハンザンチョウニシサカモト",,,,,,,,,
762008500,37,37202,372020066,"762-0085",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町東小川","ハンザンチョウヒガシオガワ",,,,,,,,,
762008100,37,37202,372020067,"762-0081",0,0,"香川県","カガワケン","丸亀市","マルガメシ","飯山町東坂元","ハンザンチョウヒガシサカモト",,,,,,,,,
763010500,37,37202,372020068,"763-0105",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町青木","ヒロシマチョウアオキ",,,,,,,,,
763010600,37,37202,372020069,"763-0106",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町市井","ヒロシマチョウイチイ",,,,,,,,,
763010200,37,37202,372020070,"763-0102",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町江の浦","ヒロシマチョウエノウラ",,,,,,,,,
763010800,37,37202,372020071,"763-0108",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町小手島","ヒロシマチョウオテシマ",,,,,,,,,
763010300,37,37202,372020072,"763-0103",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町釜の越","ヒロシマチョウカマノコシ",,,,,,,,,
763010400,37,37202,372020073,"763-0104",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町甲路","ヒロシマチョウコウロ",,,,,,,,,
763010100,37,37202,372020074,"763-0101",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町立石","ヒロシマチョウタテイシ",,,,,,,,,
763010700,37,37202,372020075,"763-0107",0,0,"香川県","カガワケン","丸亀市","マルガメシ","広島町茂浦","ヒロシマチョウモウラ",,,,,,,,,
763004400,37,37202,372020076,"763-0044",0,0,"香川県","カガワケン","丸亀市","マルガメシ","福島町","フクシマチョウ",,,,,,,,,
763001100,37,37202,372020077,"763-0011",0,0,"香川県","カガワケン","丸亀市","マルガメシ","富士見町","フジミチョウ",,,,,,,,,
763000100,37,37202,372020078,"763-0001",0,0,"香川県","カガワケン","丸亀市","マルガメシ","風袋町","フルタイマチ",,,,,,,,,
763860800,37,37202,372020078,"763-8608",1,0,"香川県","カガワケン","丸亀市","マルガメシ","風袋町","フルタイマチ",,,,,,"大正製薬　株式会社　中四国支店　四国事業所","タイシヨウセイヤク　カブシキガイシヤ　チユウシコクシテン　シコクジギヨウシヨ","風袋町２０８番地",
763006200,37,37202,372020079,"763-0062",0,0,"香川県","カガワケン","丸亀市","マルガメシ","蓬莱町","ホウライチョウ",,,,,,,,,
763851600,37,37202,372020079,"763-8516",1,0,"香川県","カガワケン","丸亀市","マルガメシ","蓬莱町","ホウライチョウ",,,,,,"三菱電機　株式会社　受配電システム製作所","ミツビシデンキ　カブシキガイシヤ　ジユハイデンシステムセイサクシヨ","蓬莱町８番地",
763022500,37,37202,372020080,"763-0225",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町生ノ浜","ホンジマチョウイクノハマ",,,,,,,,,
763022800,37,37202,372020081,"763-0228",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町大浦","ホンジマチョウオオウラ",,,,,,,,,
763022100,37,37202,372020082,"763-0221",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町笠島","ホンジマチョウカサシマ",,,,,,,,,
763022200,37,37202,372020083,"763-0222",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町甲生","ホンジマチョウコウショウ",,,,,,,,,
763022400,37,37202,372020084,"763-0224",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町小阪","ホンジマチョウコサカ",,,,,,,,,
763022600,37,37202,372020085,"763-0226",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町尻浜","ホンジマチョウシリハマ",,,,,,,,,
763022300,37,37202,372020086,"763-0223",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町泊","ホンジマチョウトマリ",,,,,,,,,
763022700,37,37202,372020087,"763-0227",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本島町福田","ホンジマチョウフクダ",,,,,,,,,
763002300,37,37202,372020088,"763-0023",0,0,"香川県","カガワケン","丸亀市","マルガメシ","本町","ホンマチ",,,,,,,,,
763006400,37,37202,372020089,"763-0064",0,0,"香川県","カガワケン","丸亀市","マルガメシ","前塩屋町","マエジオヤチョウ",,,,,,,,,
763000500,37,37202,372020090,"763-0005",0,0,"香川県","カガワケン","丸亀市","マルガメシ","松屋町","マツヤチョウ",,,,,,,,,
763004200,37,37202,372020091,"763-0042",0,0,"香川県","カガワケン","丸亀市","マルガメシ","港町","ミナトマチ",,,,,,,,,
